Date,Year,Revenue,Quantity Sold,ModelID,ChannelID,CountryID
07/07/2021,2021.0,53039.0,1.0,24,3,4
07/07/2021,2021.0,44017.0,3.0,8,2,11
08/07/2021,2021.0,64482.0,4.0,11,2,8
09/07/2021,2021.0,103528.0,1.0,14,3,11
09/07/2021,2021.0,63083.0,1.0,12,3,20
10/07/2021,2021.0,67315.0,2.0,16,2,2
10/07/2021,2021.0,50353.0,4.0,22,2,22
10/07/2021,2021.0,119007.0,4.0,20,2,14
11/07/2021,2021.0,39201.0,4.0,16,2,11
11/07/2021,2021.0,79354.0,5.0,19,2,16
12/07/2021,2021.0,77553.0,2.0,15,2,20
12/07/2021,2021.0,69459.0,2.0,5,2,12
12/07/2021,2021.0,110312.0,1.0,17,1,23
13/07/2021,2021.0,98324.0,2.0,20,1,22
13/07/2021,2021.0,37799.0,1.0,19,2,13
13/07/2021,2021.0,112563.0,1.0,1,1,6
13/07/2021,2021.0,105475.0,5.0,17,1,9
13/07/2021,2021.0,119779.0,2.0,16,2,14
13/07/2021,2021.0,105997.0,2.0,20,2,5
13/07/2021,2021.0,115134.0,5.0,13,3,1
14/07/2021,2021.0,30093.0,5.0,22,3,11
14/07/2021,2021.0,63033.0,2.0,7,2,17
14/07/2021,2021.0,92093.0,2.0,23,3,22
15/07/2021,2021.0,92323.0,1.0,26,1,17
15/07/2021,2021.0,32704.0,3.0,26,2,10
15/07/2021,2021.0,47585.0,1.0,20,2,4
16/07/2021,2021.0,42202.0,4.0,16,2,14
16/07/2021,2021.0,119074.0,4.0,17,3,23
16/07/2021,2021.0,88451.0,3.0,7,1,13
18/07/2021,2021.0,54227.0,5.0,3,3,10
18/07/2021,2021.0,115930.0,4.0,15,3,18
18/07/2021,2021.0,41055.0,5.0,5,3,9
19/07/2021,2021.0,53763.0,5.0,21,3,13
19/07/2021,2021.0,84093.0,1.0,10,2,5
19/07/2021,2021.0,66189.0,5.0,3,2,4
20/07/2021,2021.0,101227.0,3.0,15,2,5
20/07/2021,2021.0,110266.0,1.0,1,2,22
21/07/2021,2021.0,30036.0,3.0,12,3,2
21/07/2021,2021.0,55545.0,5.0,15,2,9
21/07/2021,2021.0,41170.0,4.0,7,1,12
22/07/2021,2021.0,37430.0,5.0,6,2,9
22/07/2021,2021.0,68918.0,3.0,11,3,12
22/07/2021,2021.0,50762.0,2.0,21,2,14
22/07/2021,2021.0,46090.0,2.0,14,3,16
23/07/2021,2021.0,96798.0,4.0,9,1,4
24/07/2021,2021.0,71541.0,3.0,14,2,20
24/07/2021,2021.0,110174.0,4.0,1,1,8
26/07/2021,2021.0,85092.0,1.0,13,1,21
26/07/2021,2021.0,79179.0,5.0,6,2,2
27/07/2021,2021.0,57677.0,1.0,18,1,19
27/07/2021,2021.0,40298.0,2.0,19,1,18
27/07/2021,2021.0,59572.0,5.0,7,3,16
27/07/2021,2021.0,107831.0,1.0,19,3,11
28/07/2021,2021.0,64563.0,2.0,13,1,15
29/07/2021,2021.0,54045.0,1.0,18,3,13
30/07/2021,2021.0,93654.0,5.0,16,2,11
30/07/2021,2021.0,55836.0,1.0,19,3,3
30/07/2021,2021.0,56508.0,5.0,19,1,11
31/07/2021,2021.0,41282.0,1.0,11,1,19
31/07/2021,2021.0,51198.0,4.0,4,2,15
31/07/2021,2021.0,94668.0,1.0,19,1,15
01/08/2021,2021.0,114614.0,1.0,9,1,20
01/08/2021,2021.0,118295.0,4.0,19,1,20
01/08/2021,2021.0,46257.0,2.0,15,2,22
01/08/2021,2021.0,38308.0,5.0,26,1,9
02/08/2021,2021.0,90951.0,3.0,4,1,7
02/08/2021,2021.0,72973.0,2.0,26,1,8
02/08/2021,2021.0,74782.0,5.0,5,3,13
03/08/2021,2021.0,72774.0,1.0,1,3,8
03/08/2021,2021.0,77611.0,2.0,24,1,11
03/08/2021,2021.0,63779.0,1.0,26,1,20
03/08/2021,2021.0,74156.0,2.0,3,2,18
03/08/2021,2021.0,110808.0,2.0,7,3,10
05/08/2021,2021.0,100015.0,3.0,2,1,14
05/08/2021,2021.0,103230.0,4.0,18,1,10
05/08/2021,2021.0,77346.0,2.0,15,3,23
05/08/2021,2021.0,60158.0,1.0,16,3,18
05/08/2021,2021.0,70542.0,3.0,6,3,18
06/08/2021,2021.0,71128.0,2.0,11,3,1
06/08/2021,2021.0,75991.0,4.0,18,3,18
06/08/2021,2021.0,114320.0,1.0,8,1,16
07/08/2021,2021.0,98541.0,3.0,19,2,10
07/08/2021,2021.0,69766.0,5.0,4,2,7
07/08/2021,2021.0,98876.0,4.0,9,2,13
07/08/2021,2021.0,33864.0,5.0,3,2,21
08/08/2021,2021.0,118660.0,5.0,22,1,4
08/08/2021,2021.0,85951.0,3.0,26,2,3
08/08/2021,2021.0,73969.0,3.0,17,1,6
09/08/2021,2021.0,104836.0,3.0,24,1,17
09/08/2021,2021.0,39156.0,5.0,2,3,23
09/08/2021,2021.0,83749.0,1.0,20,2,3
10/08/2021,2021.0,96024.0,3.0,3,2,21
11/08/2021,2021.0,57488.0,4.0,6,2,17
11/08/2021,2021.0,46306.0,3.0,11,3,17
11/08/2021,2021.0,52254.0,3.0,20,1,15
11/08/2021,2021.0,91572.0,3.0,15,2,17
11/08/2021,2021.0,47538.0,5.0,2,2,13
11/08/2021,2021.0,57700.0,1.0,7,2,15
11/08/2021,2021.0,53007.0,3.0,12,1,4
12/08/2021,2021.0,115054.0,5.0,25,2,19
12/08/2021,2021.0,103040.0,4.0,14,1,2
12/08/2021,2021.0,112946.0,1.0,13,2,14
13/08/2021,2021.0,66389.0,5.0,7,2,14
14/08/2021,2021.0,115783.0,2.0,20,1,14
14/08/2021,2021.0,31943.0,4.0,8,1,23
14/08/2021,2021.0,93572.0,4.0,26,3,23
14/08/2021,2021.0,84004.0,2.0,3,1,1
15/08/2021,2021.0,59495.0,5.0,8,2,12
15/08/2021,2021.0,39593.0,5.0,7,3,4
15/08/2021,2021.0,32673.0,4.0,1,2,5
15/08/2021,2021.0,41721.0,5.0,10,2,22
16/08/2021,2021.0,90977.0,2.0,23,3,23
16/08/2021,2021.0,111079.0,5.0,11,1,22
16/08/2021,2021.0,33140.0,4.0,25,3,13
16/08/2021,2021.0,106237.0,5.0,1,3,5
16/08/2021,2021.0,80135.0,1.0,25,3,4
16/08/2021,2021.0,43102.0,2.0,18,2,11
16/08/2021,2021.0,103803.0,2.0,26,1,7
16/08/2021,2021.0,104327.0,3.0,14,3,4
17/08/2021,2021.0,118576.0,5.0,13,2,10
17/08/2021,2021.0,73183.0,2.0,4,1,17
17/08/2021,2021.0,77510.0,5.0,4,2,14
18/08/2021,2021.0,86899.0,1.0,9,3,1
19/08/2021,2021.0,79869.0,4.0,2,1,17
19/08/2021,2021.0,44897.0,4.0,4,2,15
19/08/2021,2021.0,82236.0,3.0,16,1,6
19/08/2021,2021.0,43901.0,3.0,7,3,16
20/08/2021,2021.0,59404.0,2.0,1,3,6
20/08/2021,2021.0,78671.0,2.0,10,3,15
20/08/2021,2021.0,118589.0,2.0,15,1,21
20/08/2021,2021.0,118970.0,1.0,19,1,17
20/08/2021,2021.0,45430.0,3.0,24,2,5
21/08/2021,2021.0,80641.0,3.0,14,2,17
21/08/2021,2021.0,54055.0,4.0,19,3,15
22/08/2021,2021.0,82290.0,3.0,10,3,18
22/08/2021,2021.0,118424.0,3.0,12,1,17
23/08/2021,2021.0,42043.0,1.0,18,1,11
23/08/2021,2021.0,44060.0,2.0,24,1,14
24/08/2021,2021.0,104805.0,1.0,21,1,7
24/08/2021,2021.0,93690.0,5.0,16,1,5
25/08/2021,2021.0,93564.0,4.0,16,3,6
25/08/2021,2021.0,117821.0,4.0,6,3,18
25/08/2021,2021.0,35383.0,4.0,16,3,2
26/08/2021,2021.0,72180.0,2.0,16,2,7
26/08/2021,2021.0,37669.0,2.0,3,2,17
26/08/2021,2021.0,91439.0,2.0,14,2,16
26/08/2021,2021.0,99529.0,4.0,9,3,8
26/08/2021,2021.0,117189.0,4.0,2,3,16
26/08/2021,2021.0,31237.0,4.0,4,2,23
26/08/2021,2021.0,67703.0,5.0,25,3,2
27/08/2021,2021.0,37408.0,5.0,9,3,14
27/08/2021,2021.0,98197.0,4.0,7,3,22
28/08/2021,2021.0,110653.0,2.0,2,2,12
29/08/2021,2021.0,115346.0,2.0,2,1,8
30/08/2021,2021.0,45930.0,5.0,4,1,23
30/08/2021,2021.0,85881.0,5.0,4,3,5
30/08/2021,2021.0,97238.0,4.0,10,1,4
31/08/2021,2021.0,53427.0,4.0,4,1,16
01/09/2021,2021.0,109919.0,2.0,15,2,20
01/09/2021,2021.0,91353.0,3.0,9,1,2
03/09/2021,2021.0,74555.0,2.0,14,2,7
03/09/2021,2021.0,38678.0,2.0,13,1,12
03/09/2021,2021.0,100746.0,4.0,23,2,15
03/09/2021,2021.0,98264.0,3.0,21,2,20
04/09/2021,2021.0,107568.0,3.0,18,1,1
04/09/2021,2021.0,104041.0,4.0,26,2,8
04/09/2021,2021.0,44075.0,1.0,24,3,4
04/09/2021,2021.0,72680.0,4.0,8,1,18
05/09/2021,2021.0,105507.0,5.0,22,3,10
05/09/2021,2021.0,40988.0,3.0,23,1,6
05/09/2021,2021.0,48262.0,4.0,10,3,23
06/09/2021,2021.0,33857.0,2.0,17,3,8
06/09/2021,2021.0,114502.0,2.0,16,1,7
06/09/2021,2021.0,74541.0,2.0,10,2,11
08/09/2021,2021.0,36630.0,4.0,8,1,12
08/09/2021,2021.0,45468.0,1.0,4,3,23
08/09/2021,2021.0,34987.0,5.0,2,2,20
09/09/2021,2021.0,90445.0,2.0,7,2,1
09/09/2021,2021.0,106488.0,4.0,15,1,5
09/09/2021,2021.0,93368.0,1.0,15,1,5
09/09/2021,2021.0,79634.0,3.0,26,3,18
09/09/2021,2021.0,85344.0,3.0,19,2,6
09/09/2021,2021.0,39872.0,5.0,25,2,23
10/09/2021,2021.0,48936.0,4.0,21,3,14
10/09/2021,2021.0,61001.0,4.0,25,3,3
10/09/2021,2021.0,99134.0,2.0,16,1,16
11/09/2021,2021.0,113762.0,1.0,22,1,5
11/09/2021,2021.0,55168.0,5.0,25,3,18
12/09/2021,2021.0,50704.0,1.0,22,3,9
12/09/2021,2021.0,84157.0,5.0,3,3,17
12/09/2021,2021.0,63428.0,4.0,21,1,12
13/09/2021,2021.0,33255.0,4.0,17,1,17
13/09/2021,2021.0,83861.0,5.0,2,3,4
13/09/2021,2021.0,103002.0,1.0,26,3,18
13/09/2021,2021.0,69453.0,3.0,22,2,6
13/09/2021,2021.0,119443.0,3.0,11,2,5
13/09/2021,2021.0,51826.0,2.0,22,1,19
14/09/2021,2021.0,99445.0,2.0,21,2,7
14/09/2021,2021.0,36088.0,1.0,18,2,1
14/09/2021,2021.0,56730.0,4.0,2,1,22
14/09/2021,2021.0,43570.0,1.0,4,2,4
14/09/2021,2021.0,46471.0,5.0,12,3,15
14/09/2021,2021.0,83906.0,3.0,22,2,9
15/09/2021,2021.0,118545.0,2.0,14,1,2
15/09/2021,2021.0,109908.0,1.0,14,1,17
15/09/2021,2021.0,82900.0,1.0,20,3,18
16/09/2021,2021.0,63527.0,5.0,15,1,15
16/09/2021,2021.0,63738.0,4.0,24,1,4
16/09/2021,2021.0,76973.0,4.0,23,3,15
16/09/2021,2021.0,108191.0,3.0,15,2,1
17/09/2021,2021.0,111176.0,2.0,8,2,13
17/09/2021,2021.0,51530.0,4.0,24,1,17
17/09/2021,2021.0,30715.0,4.0,7,1,18
17/09/2021,2021.0,55247.0,4.0,18,2,9
17/09/2021,2021.0,65236.0,1.0,25,2,11
17/09/2021,2021.0,65749.0,4.0,24,1,15
17/09/2021,2021.0,70558.0,5.0,2,2,6
18/09/2021,2021.0,76059.0,3.0,6,1,17
18/09/2021,2021.0,107080.0,4.0,20,1,14
18/09/2021,2021.0,36829.0,2.0,18,3,8
18/09/2021,2021.0,74344.0,1.0,4,3,13
19/09/2021,2021.0,87943.0,5.0,21,2,7
19/09/2021,2021.0,98971.0,3.0,20,1,23
19/09/2021,2021.0,108253.0,1.0,4,2,11
20/09/2021,2021.0,81548.0,5.0,1,2,1
20/09/2021,2021.0,99073.0,1.0,12,3,7
20/09/2021,2021.0,95869.0,3.0,4,1,10
20/09/2021,2021.0,85041.0,3.0,19,3,21
21/09/2021,2021.0,40485.0,4.0,2,3,12
22/09/2021,2021.0,79217.0,2.0,11,3,12
22/09/2021,2021.0,45175.0,4.0,23,1,17
23/09/2021,2021.0,63831.0,1.0,23,3,14
23/09/2021,2021.0,65284.0,4.0,21,2,10
23/09/2021,2021.0,72281.0,3.0,7,1,14
23/09/2021,2021.0,54601.0,3.0,4,1,10
24/09/2021,2021.0,105827.0,3.0,15,2,10
24/09/2021,2021.0,85450.0,4.0,24,2,17
24/09/2021,2021.0,114660.0,5.0,1,2,16
25/09/2021,2021.0,44052.0,4.0,20,3,21
25/09/2021,2021.0,87247.0,4.0,3,3,14
25/09/2021,2021.0,106939.0,4.0,5,3,6
25/09/2021,2021.0,105045.0,4.0,15,3,2
25/09/2021,2021.0,54529.0,3.0,16,3,1
26/09/2021,2021.0,32539.0,2.0,15,3,9
26/09/2021,2021.0,35230.0,4.0,6,3,3
26/09/2021,2021.0,35521.0,4.0,6,3,8
26/09/2021,2021.0,67208.0,2.0,12,3,8
26/09/2021,2021.0,99726.0,4.0,6,1,2
27/09/2021,2021.0,108970.0,2.0,3,1,16
27/09/2021,2021.0,118228.0,3.0,2,1,9
27/09/2021,2021.0,74544.0,5.0,4,3,3
28/09/2021,2021.0,70735.0,4.0,19,1,6
28/09/2021,2021.0,49750.0,5.0,14,3,13
29/09/2021,2021.0,65980.0,4.0,3,3,1
29/09/2021,2021.0,55618.0,1.0,25,1,2
29/09/2021,2021.0,117204.0,1.0,21,1,15
30/09/2021,2021.0,35164.0,3.0,22,2,6
30/09/2021,2021.0,96610.0,5.0,19,1,12
30/09/2021,2021.0,107271.0,5.0,8,1,4
30/09/2021,2021.0,87740.0,2.0,19,3,10
01/10/2021,2021.0,95123.0,2.0,6,3,16
01/10/2021,2021.0,73056.0,4.0,4,3,23
01/10/2021,2021.0,45270.0,2.0,6,2,18
01/10/2021,2021.0,65925.0,2.0,3,3,7
01/10/2021,2021.0,54225.0,5.0,19,3,22
02/10/2021,2021.0,78544.0,1.0,21,1,5
02/10/2021,2021.0,96606.0,5.0,1,3,6
02/10/2021,2021.0,39874.0,2.0,7,2,5
03/10/2021,2021.0,60284.0,4.0,3,2,13
03/10/2021,2021.0,64782.0,1.0,25,1,10
04/10/2021,2021.0,84524.0,2.0,3,3,7
04/10/2021,2021.0,92661.0,2.0,14,3,11
05/10/2021,2021.0,38614.0,4.0,2,1,2
05/10/2021,2021.0,82634.0,4.0,19,2,23
06/10/2021,2021.0,115550.0,2.0,20,2,15
07/10/2021,2021.0,62640.0,2.0,21,2,8
07/10/2021,2021.0,47696.0,5.0,18,1,17
07/10/2021,2021.0,44436.0,3.0,13,3,6
07/10/2021,2021.0,39515.0,4.0,4,3,18
08/10/2021,2021.0,72012.0,4.0,16,1,13
09/10/2021,2021.0,115968.0,5.0,2,1,16
09/10/2021,2021.0,73654.0,1.0,15,2,5
10/10/2021,2021.0,51086.0,1.0,12,3,21
10/10/2021,2021.0,46923.0,1.0,5,3,22
10/10/2021,2021.0,44003.0,4.0,1,3,16
12/10/2021,2021.0,47013.0,3.0,22,1,13
12/10/2021,2021.0,46551.0,3.0,24,2,6
13/10/2021,2021.0,95633.0,5.0,24,2,7
13/10/2021,2021.0,49668.0,1.0,11,3,2
13/10/2021,2021.0,31634.0,1.0,17,2,21
14/10/2021,2021.0,105440.0,2.0,7,2,20
14/10/2021,2021.0,39764.0,5.0,1,1,14
14/10/2021,2021.0,55651.0,5.0,21,2,21
15/10/2021,2021.0,30100.0,4.0,12,1,3
15/10/2021,2021.0,86327.0,4.0,26,2,7
15/10/2021,2021.0,83179.0,5.0,17,3,23
16/10/2021,2021.0,85883.0,3.0,22,3,4
16/10/2021,2021.0,115058.0,5.0,8,1,15
16/10/2021,2021.0,57163.0,3.0,4,2,11
17/10/2021,2021.0,86081.0,4.0,21,1,1
17/10/2021,2021.0,117200.0,5.0,22,2,22
18/10/2021,2021.0,83833.0,3.0,26,1,20
18/10/2021,2021.0,81342.0,2.0,22,3,19
18/10/2021,2021.0,81538.0,2.0,22,3,19
18/10/2021,2021.0,52487.0,5.0,25,3,9
19/10/2021,2021.0,84345.0,1.0,10,2,17
20/10/2021,2021.0,74183.0,5.0,2,3,12
20/10/2021,2021.0,92232.0,4.0,14,3,19
20/10/2021,2021.0,110773.0,4.0,9,2,5
21/10/2021,2021.0,37928.0,2.0,15,2,8
21/10/2021,2021.0,61760.0,3.0,8,3,23
21/10/2021,2021.0,90539.0,2.0,4,3,17
21/10/2021,2021.0,60027.0,3.0,13,3,18
22/10/2021,2021.0,117986.0,5.0,18,2,18
22/10/2021,2021.0,70680.0,1.0,17,2,1
22/10/2021,2021.0,34370.0,4.0,18,3,22
22/10/2021,2021.0,115990.0,5.0,22,1,19
22/10/2021,2021.0,76642.0,2.0,3,2,14
22/10/2021,2021.0,95997.0,5.0,22,3,14
23/10/2021,2021.0,52623.0,1.0,4,1,20
23/10/2021,2021.0,88536.0,3.0,19,3,6
23/10/2021,2021.0,106566.0,1.0,3,2,22
25/10/2021,2021.0,34758.0,2.0,7,2,9
25/10/2021,2021.0,117719.0,1.0,23,3,9
25/10/2021,2021.0,41333.0,4.0,9,3,2
26/10/2021,2021.0,55594.0,1.0,20,2,23
26/10/2021,2021.0,38894.0,5.0,19,3,23
26/10/2021,2021.0,74905.0,3.0,2,2,12
26/10/2021,2021.0,92284.0,4.0,21,2,3
26/10/2021,2021.0,77995.0,4.0,23,3,6
28/10/2021,2021.0,65516.0,4.0,2,1,21
29/10/2021,2021.0,74696.0,2.0,26,3,1
29/10/2021,2021.0,99853.0,2.0,11,3,7
29/10/2021,2021.0,35213.0,5.0,22,1,1
30/10/2021,2021.0,61051.0,3.0,22,2,1
30/10/2021,2021.0,58754.0,1.0,9,1,6
30/10/2021,2021.0,75858.0,5.0,22,2,17
30/10/2021,2021.0,95971.0,2.0,25,1,17
01/11/2021,2021.0,87202.0,5.0,4,2,11
01/11/2021,2021.0,119317.0,3.0,8,2,4
01/11/2021,2021.0,94949.0,5.0,5,3,20
01/11/2021,2021.0,101441.0,4.0,3,3,1
02/11/2021,2021.0,31125.0,1.0,6,3,18
02/11/2021,2021.0,86543.0,2.0,19,2,17
02/11/2021,2021.0,94372.0,2.0,3,1,5
02/11/2021,2021.0,97824.0,3.0,8,3,12
03/11/2021,2021.0,38373.0,3.0,10,3,17
03/11/2021,2021.0,56866.0,3.0,20,1,19
03/11/2021,2021.0,101980.0,2.0,8,2,17
03/11/2021,2021.0,41227.0,4.0,9,3,2
03/11/2021,2021.0,63152.0,1.0,7,2,11
03/11/2021,2021.0,58198.0,3.0,1,1,19
04/11/2021,2021.0,44284.0,2.0,8,2,2
04/11/2021,2021.0,70059.0,4.0,9,2,16
04/11/2021,2021.0,108847.0,3.0,19,1,5
04/11/2021,2021.0,117310.0,3.0,20,1,19
04/11/2021,2021.0,59553.0,1.0,15,1,9
04/11/2021,2021.0,108893.0,1.0,18,2,3
05/11/2021,2021.0,39322.0,5.0,23,1,3
06/11/2021,2021.0,38127.0,3.0,9,3,5
06/11/2021,2021.0,33709.0,5.0,12,1,18
07/11/2021,2021.0,87061.0,2.0,23,1,14
07/11/2021,2021.0,63067.0,1.0,16,3,14
07/11/2021,2021.0,61818.0,4.0,1,2,9
08/11/2021,2021.0,108002.0,3.0,17,2,3
08/11/2021,2021.0,108669.0,3.0,17,3,2
08/11/2021,2021.0,83846.0,5.0,10,2,20
09/11/2021,2021.0,51370.0,1.0,15,3,18
09/11/2021,2021.0,99098.0,5.0,2,2,17
10/11/2021,2021.0,82047.0,3.0,16,1,12
10/11/2021,2021.0,38673.0,1.0,19,3,9
11/11/2021,2021.0,82034.0,3.0,13,1,9
12/11/2021,2021.0,106553.0,1.0,15,2,14
12/11/2021,2021.0,50810.0,3.0,20,1,21
12/11/2021,2021.0,90772.0,4.0,10,1,10
12/11/2021,2021.0,117154.0,5.0,9,3,6
13/11/2021,2021.0,107762.0,1.0,7,1,17
13/11/2021,2021.0,40038.0,5.0,12,3,7
13/11/2021,2021.0,118715.0,1.0,10,3,5
14/11/2021,2021.0,87987.0,1.0,18,2,21
14/11/2021,2021.0,42289.0,1.0,22,1,8
14/11/2021,2021.0,64905.0,3.0,15,2,9
15/11/2021,2021.0,30969.0,2.0,3,2,13
15/11/2021,2021.0,91166.0,3.0,2,2,6
15/11/2021,2021.0,99277.0,2.0,9,1,12
15/11/2021,2021.0,111544.0,3.0,20,3,4
15/11/2021,2021.0,106749.0,2.0,3,3,3
16/11/2021,2021.0,36214.0,1.0,11,2,2
16/11/2021,2021.0,35720.0,1.0,22,1,4
16/11/2021,2021.0,118484.0,2.0,22,3,8
17/11/2021,2021.0,64902.0,2.0,25,3,6
18/11/2021,2021.0,33671.0,5.0,10,3,20
19/11/2021,2021.0,53926.0,1.0,10,1,14
19/11/2021,2021.0,37076.0,3.0,23,3,23
19/11/2021,2021.0,114448.0,5.0,5,3,20
19/11/2021,2021.0,39967.0,2.0,21,2,9
19/11/2021,2021.0,91068.0,3.0,26,3,18
20/11/2021,2021.0,63521.0,4.0,10,1,15
20/11/2021,2021.0,108513.0,4.0,19,2,20
20/11/2021,2021.0,68790.0,4.0,22,1,21
20/11/2021,2021.0,82775.0,3.0,2,2,21
21/11/2021,2021.0,101515.0,2.0,16,2,16
21/11/2021,2021.0,44272.0,3.0,21,3,6
21/11/2021,2021.0,101744.0,5.0,11,2,4
21/11/2021,2021.0,37304.0,5.0,8,1,22
22/11/2021,2021.0,47762.0,4.0,10,2,8
22/11/2021,2021.0,110865.0,2.0,13,1,21
22/11/2021,2021.0,81591.0,5.0,26,1,19
23/11/2021,2021.0,51891.0,1.0,21,1,11
23/11/2021,2021.0,90428.0,1.0,24,3,23
23/11/2021,2021.0,60146.0,4.0,4,3,11
23/11/2021,2021.0,67880.0,4.0,12,3,2
23/11/2021,2021.0,87487.0,4.0,9,1,22
24/11/2021,2021.0,34715.0,5.0,4,3,9
25/11/2021,2021.0,49750.0,2.0,22,1,6
25/11/2021,2021.0,88491.0,4.0,7,1,6
25/11/2021,2021.0,30503.0,3.0,14,2,11
25/11/2021,2021.0,69860.0,4.0,20,3,3
25/11/2021,2021.0,48930.0,5.0,23,3,6
25/11/2021,2021.0,65911.0,2.0,10,2,7
27/11/2021,2021.0,77143.0,4.0,4,3,13
27/11/2021,2021.0,108821.0,1.0,18,3,6
27/11/2021,2021.0,107530.0,4.0,14,2,20
28/11/2021,2021.0,74696.0,4.0,4,1,21
28/11/2021,2021.0,110358.0,2.0,17,3,7
29/11/2021,2021.0,93288.0,3.0,22,1,4
30/11/2021,2021.0,50386.0,4.0,22,2,4
30/11/2021,2021.0,42470.0,4.0,7,3,14
01/12/2021,2021.0,31947.0,5.0,8,1,20
01/12/2021,2021.0,98146.0,2.0,21,1,4
01/12/2021,2021.0,60653.0,5.0,14,2,2
02/12/2021,2021.0,99499.0,4.0,1,3,16
02/12/2021,2021.0,106368.0,4.0,13,1,12
02/12/2021,2021.0,74291.0,1.0,7,3,8
02/12/2021,2021.0,116842.0,5.0,25,3,10
03/12/2021,2021.0,48934.0,2.0,7,2,18
03/12/2021,2021.0,118479.0,4.0,11,2,14
03/12/2021,2021.0,46623.0,1.0,12,3,3
04/12/2021,2021.0,67310.0,1.0,26,2,7
04/12/2021,2021.0,118907.0,3.0,5,2,10
05/12/2021,2021.0,89829.0,2.0,20,1,9
06/12/2021,2021.0,98837.0,1.0,13,2,14
06/12/2021,2021.0,107713.0,2.0,2,3,8
07/12/2021,2021.0,33345.0,4.0,4,1,20
07/12/2021,2021.0,94262.0,3.0,10,2,8
07/12/2021,2021.0,43427.0,2.0,17,3,6
08/12/2021,2021.0,93324.0,3.0,4,2,2
08/12/2021,2021.0,59236.0,2.0,21,2,20
08/12/2021,2021.0,70286.0,2.0,19,3,16
08/12/2021,2021.0,33972.0,5.0,7,2,23
08/12/2021,2021.0,98551.0,3.0,25,1,17
09/12/2021,2021.0,58259.0,2.0,5,2,19
09/12/2021,2021.0,43783.0,5.0,24,3,6
10/12/2021,2021.0,116057.0,5.0,12,3,16
10/12/2021,2021.0,49098.0,3.0,2,2,14
10/12/2021,2021.0,71565.0,4.0,3,2,7
11/12/2021,2021.0,39651.0,3.0,16,2,10
11/12/2021,2021.0,83077.0,2.0,1,1,7
11/12/2021,2021.0,109435.0,4.0,19,2,16
11/12/2021,2021.0,57937.0,3.0,20,1,7
12/12/2021,2021.0,52272.0,3.0,21,1,11
12/12/2021,2021.0,104174.0,3.0,3,3,17
14/12/2021,2021.0,42698.0,3.0,18,2,11
14/12/2021,2021.0,71999.0,4.0,6,2,2
14/12/2021,2021.0,97583.0,2.0,14,1,6
14/12/2021,2021.0,67203.0,5.0,5,2,17
15/12/2021,2021.0,119217.0,3.0,21,3,2
16/12/2021,2021.0,71633.0,5.0,23,3,3
16/12/2021,2021.0,42842.0,5.0,19,1,18
16/12/2021,2021.0,76969.0,5.0,1,2,23
16/12/2021,2021.0,60034.0,3.0,3,1,17
17/12/2021,2021.0,90064.0,3.0,23,3,18
18/12/2021,2021.0,80083.0,3.0,13,1,6
19/12/2021,2021.0,39176.0,3.0,2,1,4
19/12/2021,2021.0,90832.0,1.0,14,3,10
19/12/2021,2021.0,75530.0,2.0,3,2,10
19/12/2021,2021.0,75284.0,1.0,17,3,18
19/12/2021,2021.0,44783.0,4.0,12,1,22
21/12/2021,2021.0,55460.0,1.0,17,1,16
22/12/2021,2021.0,62205.0,1.0,13,2,5
22/12/2021,2021.0,46616.0,1.0,6,1,3
22/12/2021,2021.0,66445.0,2.0,5,2,8
23/12/2021,2021.0,38885.0,5.0,14,3,17
24/12/2021,2021.0,88308.0,4.0,14,2,3
24/12/2021,2021.0,94642.0,4.0,23,1,12
24/12/2021,2021.0,100500.0,2.0,13,1,12
24/12/2021,2021.0,113990.0,1.0,2,2,2
24/12/2021,2021.0,108342.0,5.0,10,3,5
25/12/2021,2021.0,86284.0,3.0,18,2,21
25/12/2021,2021.0,56165.0,2.0,11,1,12
25/12/2021,2021.0,54791.0,5.0,8,2,7
25/12/2021,2021.0,80539.0,2.0,11,3,2
25/12/2021,2021.0,94430.0,2.0,6,3,14
26/12/2021,2021.0,55262.0,3.0,17,1,21
26/12/2021,2021.0,101826.0,5.0,4,2,18
26/12/2021,2021.0,119441.0,1.0,4,2,16
26/12/2021,2021.0,101114.0,5.0,26,2,4
26/12/2021,2021.0,107364.0,5.0,24,3,5
27/12/2021,2021.0,35461.0,1.0,12,2,10
27/12/2021,2021.0,51873.0,3.0,4,3,3
28/12/2021,2021.0,69899.0,5.0,3,3,2
28/12/2021,2021.0,96629.0,1.0,20,1,10
28/12/2021,2021.0,110635.0,2.0,15,3,10
29/12/2021,2021.0,99058.0,2.0,16,1,12
29/12/2021,2021.0,68573.0,1.0,9,1,17
30/12/2021,2021.0,99245.0,2.0,7,2,22
31/12/2021,2021.0,87465.0,5.0,15,2,1
31/12/2021,2021.0,103030.0,1.0,17,2,21
31/12/2021,2021.0,36704.0,5.0,6,2,14
01/01/2022,2022.0,33302.0,4.0,15,1,18
01/01/2022,2022.0,42410.0,3.0,19,3,17
01/01/2022,2022.0,112045.0,3.0,14,1,11
02/01/2022,2022.0,105038.0,3.0,5,2,23
02/01/2022,2022.0,63749.0,1.0,14,1,17
02/01/2022,2022.0,109804.0,4.0,14,3,16
03/01/2022,2022.0,111919.0,3.0,6,2,6
04/01/2022,2022.0,80603.0,5.0,7,1,10
